Sample	cat16-38.trees	cat16-38.sequence11_sequence10_sequence06	cat16-38.sequence11_sequence10_sequence06_sequence15	cat16-38.sequence10_sequence15	cat16-38.sequence11_sequence06_sequence15	cat16-38.sequence01_sequence05_sequence04_sequence14_sequence07_sequence13_sequence16_sequence02_sequence09_sequence03	cat16-38.sequence07_sequence16_sequence03	cat16-38.sequence05_sequence07_sequence11_sequence12_sequence16_sequence02_sequence03_sequence10_sequence06_sequence08_sequence15	cat16-38.sequence01_sequence04_sequence14_sequence11_sequence12_sequence13_sequence09_sequence10_sequence06_sequence08_sequence15	cat16-38.sequence05_sequence16_sequence02_sequence03	
2158	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2159	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2160	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2161	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2162	26.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	
2163	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2164	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2165	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2166	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2167	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2168	28.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	
2169	26.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	
2170	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2171	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2172	28.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	
2173	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2174	28.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	
2175	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2176	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2177	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2178	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2179	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2180	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2181	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2182	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2183	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2184	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2185	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2186	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2187	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2188	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2189	26.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	
2190	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2191	28.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	
2192	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2193	26.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	
2194	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2195	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2196	26.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2197	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2198	26.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	
2199	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2200	28.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2201	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2202	28.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	
2203	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2204	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2205	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2206	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2207	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2208	26.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	
2209	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2210	26.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	
2211	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2212	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2213	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2214	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2215	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2216	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2217	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2218	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2219	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2220	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2221	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2222	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2223	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2224	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2225	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2226	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2227	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2228	26.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	
2229	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2230	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2231	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2232	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2233	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2234	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2235	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2236	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2237	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2238	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2239	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2240	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2241	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2242	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2243	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2244	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2245	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2246	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2247	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2248	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2249	26.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	
2250	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2251	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2252	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2253	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2254	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2255	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2256	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2257	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2258	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2259	26.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	
2260	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2261	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2262	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2263	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2264	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2265	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2266	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2267	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2268	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2269	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2270	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2271	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2272	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2273	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2274	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2275	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2276	26.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	
2277	26.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	
2278	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2279	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2280	26.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	
2281	24.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	
2282	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2283	26.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	
2284	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2285	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2286	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2287	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2288	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2289	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2290	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2291	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2292	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2293	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2294	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2295	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2296	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2297	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2298	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2299	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2300	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2301	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2302	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2303	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2304	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2305	26.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	
2306	26.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	
2307	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2308	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2309	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2310	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2311	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2312	28.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	
2313	26.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	
2314	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2315	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2316	28.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2317	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2318	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2319	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2320	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2321	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2322	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2323	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2324	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2325	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2326	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2327	26.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	
2328	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2329	26.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	
2330	26.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	
2331	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2332	26.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	
2333	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2334	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2335	28.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	
2336	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2337	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2338	26.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	
2339	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2340	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2341	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2342	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2343	26.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	
2344	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2345	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2346	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2347	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2348	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2349	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2350	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2351	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2352	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2353	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2354	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2355	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2356	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2357	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2358	26.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	
2359	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2360	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2361	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2362	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2363	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2364	28.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	
2365	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2366	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2367	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2368	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2369	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2370	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2371	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2372	28.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2373	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2374	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2375	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2376	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2377	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2378	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2379	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2380	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2381	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2382	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2383	26.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	
2384	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2385	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2386	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2387	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2388	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2389	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2390	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2391	28.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2392	26.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	
2393	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2394	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2395	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2396	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2397	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2398	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2399	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2400	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2401	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2402	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2403	26.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	
2404	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2405	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2406	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2407	28.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	
2408	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2409	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2410	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2411	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2412	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2413	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2414	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2415	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2416	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2417	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2418	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2419	26.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	
2420	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2421	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2422	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2423	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2424	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2425	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2426	26.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	
2427	26.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	
2428	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2429	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2430	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2431	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2432	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2433	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2434	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2435	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2436	28.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	
2437	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2438	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2439	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2440	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2441	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2442	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2443	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2444	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2445	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2446	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2447	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2448	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2449	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2450	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2451	28.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	
2452	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2453	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2454	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2455	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2456	26.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	
2457	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2458	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2459	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2460	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2461	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2462	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
2463	28.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	
2464	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2465	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2466	30.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	
2467	28.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
